10 903
-959.955 -357.299 37.938
-619.713 730.091 40.902
-45.631 -519.169 57.183
-816.947 654.768 44.975
241.737 288.761 87.389
-847.853 -835.361 46.773
376.109 87.925 80.395
1.814 -728.441 65.322
-757.890 708.243 59.771
533.609 -341.535 94.796
595.997 879.477 8.267 18.409
-96.723 -429.574 -22.872 -5.367
240.693 469.220 -11.532 -20.717
80.059 -797.440 -22.698 20.133
-574.731 -666.939 -13.609 0.399
-489.790 348.692 -13.447 19.520
-607.706 56.130 11.972 3.599
783.193 -647.734 11.391 9.480
-768.257 -213.655 2.889 3.376
356.771 200.655 23.009 -10.063
-330.125 -540.930 -5.780 18.748
-338.370 -139.129 13.881 2.172
193.933 -989.118 -22.428 17.604
359.575 -434.993 12.123 18.797
621.137 -36.192 -2.604 10.108
316.074 -648.514 -5.412 13.695
137.831 899.060 -7.929 -12.635
99.715 -396.814 2.302 19.240
62.257 860.848 12.988 18.097
-278.280 74.779 -4.730 22.891
85.662 -86.335 15.495 -13.869
478.672 104.720 -20.072 2.495
-931.473 92.932 -12.397 9.615
444.418 287.657 -1.690 -10.444
186.717 615.254 1.921 -17.839
-781.560 -831.084 -23.599 7.017
-970.236 575.547 0.115 -6.213
-349.674 815.370 -8.322 18.400
-270.965 -713.069 -20.469 -19.807
391.651 -621.671 7.688 11.504
471.262 811.652 -3.881 -2.108
99.309 777.197 12.448 -17.849
392.450 -425.221 -10.689 15.272
-256.305 -371.519 -2.710 -5.664
-795.973 896.171 13.124 -3.641
711.540 -807.921 -10.241 -13.986
-520.990 -228.434 -8.793 21.767
149.895 955.796 8.271 -9.471
767.448 -824.381 13.421 -3.331
952.815 34.766 3.820 8.632
609.545 725.241 -1.096 -16.169
-646.279 847.744 3.167 -11.056
743.914 -348.358 10.303 11.386
-156.279 -997.557 22.401 8.068
-225.991 -455.689 4.835 23.098
-499.893 -475.768 -11.373 -18.311
-300.149 -918.103 3.358 -8.683
116.663 -712.907 24.948 -6.845
-987.666 -45.911 1.986 -15.849
-198.168 -793.852 -1.905 -11.356
-142.210 -664.094 -24.970 17.538
-661.650 897.232 0.606 2.809
-558.457 -782.366 0.907 -1.459
-258.134 581.323 5.230 11.043
663.221 -656.485 -22.640 -5.503
-369.392 -907.684 12.652 -8.926
46.405 -414.459 0.225 21.206
-208.311 932.802 -15.150 16.237
-731.292 -604.814 8.775 -9.824
-707.582 -624.768 17.985 -6.651
-407.133 -244.321 16.890 8.368
-662.997 -115.184 -5.589 -24.994
228.331 -129.166 -5.497 21.473
-36.849 -713.800 -12.453 -24.761
-128.259 510.879 21.445 16.586
443.680 -748.223 7.823 17.810
-353.037 -336.101 -17.014 -1.515
39.131 -961.138 16.834 15.800
-205.459 348.954 -0.832 3.289
-766.231 743.182 3.294 11.553
-385.984 911.875 8.026 14.429
-801.925 822.920 14.668 1.745
333.799 444.515 -6.669 -5.563
696.292 -953.845 -12.753 -16.419
-289.946 -190.686 7.066 18.730
-151.824 -44.021 9.530 16.068
-695.067 -652.085 -5.643 -11.532
-908.903 906.029 -24.980 -7.372
817.904 321.841 -17.943 -24.601
144.762 869.002 2.145 -13.036
313.517 819.040 6.401 0.245
865.195 745.909 8.827 -10.619
-444.777 -364.300 -16.889 10.085
591.680 705.619 1.153 22.415
-946.466 820.378 -14.117 -21.384
726.407 -563.883 -3.756 13.608
757.959 132.025 14.007 -2.432
1.027 -353.916 9.532 -17.136
-534.876 -362.677 8.109 -16.742
-616.768 -322.583 -2.361 -1.539
313.117 230.004 -16.454 -2.380
-64.377 387.970 -4.965 -0.271
208.348 236.724 3.345 -1.631
672.841 983.533 -13.023 10.770
115.558 -960.645 -16.662 -22.085
-314.561 714.802 -14.222 3.764
-647.875 755.481 12.022 -6.616
-567.103 -613.548 16.845 18.650
616.456 -984.335 -8.730 -11.198
403.635 452.220 13.531 -9.700
-311.056 -324.974 13.668 -15.955
-341.441 -974.196 19.815 19.353
-934.841 -873.894 22.268 -6.235
840.908 -678.171 22.529 -20.174
-922.690 382.044 -1.790 -12.245
768.496 -397.799 -18.594 9.624
-382.134 -92.967 23.426 -24.462
-640.747 478.269 -9.163 1.205
-846.705 -819.778 10.250 -4.704
-793.975 202.568 -10.351 -18.220
328.674 -523.328 0.545 4.240
-201.499 -77.057 9.065 -3.105
-695.013 -708.994 9.650 -23.163
-106.792 642.240 11.461 12.777
-450.727 395.467 13.314 -2.287
-126.264 -833.942 23.918 0.676
-653.720 366.706 20.972 -11.192
-430.726 -575.144 -4.413 22.449
-98.472 845.271 1.688 17.501
-231.786 -569.852 -10.604 1.830
-278.846 961.860 3.667 15.359
604.100 -394.882 3.136 -21.166
-999.415 -341.990 1.547 -3.142
-175.931 18.621 22.534 4.259
-614.673 740.237 18.066 -1.135
-834.907 -453.856 -3.686 1.666
-608.585 920.080 -5.834 3.991
-649.772 342.493 -19.179 1.785
304.352 379.514 -7.856 -2.289
984.632 811.179 1.546 24.630
-530.810 -876.277 -3.512 7.331
142.344 -239.111 -13.410 13.192
-498.874 -813.739 -12.943 -8.345
-267.595 334.820 18.321 3.096
254.900 -500.507 -17.914 15.128
841.985 -483.720 -8.087 3.658
895.794 362.253 -23.630 22.011
173.432 116.614 21.641 16.066
240.337 -274.821 -1.603 -15.433
486.067 399.487 22.759 24.680
585.748 -607.378 -8.665 -17.046
727.442 -613.747 11.049 -0.441
-114.254 725.423 -10.313 -6.807
-758.297 263.979 21.852 -21.563
-373.769 928.858 -24.552 19.992
45.472 883.564 11.057 -17.855
-391.258 -621.836 -8.288 -22.630
777.650 -421.159 -22.950 9.085
-28.537 -264.586 17.039 -7.527
121.667 123.524 17.031 -24.815
-151.053 -731.282 -6.621 2.266
532.696 -390.788 5.704 -21.027
-461.931 246.069 23.965 14.589
129.632 400.875 21.734 18.459
779.039 -462.161 20.830 13.917
116.680 915.186 -1.998 -22.796
-349.400 -398.362 -5.324 19.307
725.162 -531.703 19.492 -10.647
-262.985 -485.176 16.619 -18.257
124.036 -107.095 -14.284 16.553
-861.026 -612.771 6.141 6.715
788.104 114.996 0.175 14.179
652.836 -159.835 3.096 -5.762
-244.649 -956.081 -3.559 10.149
-354.444 644.709 4.455 -15.732
-886.994 -42.101 -1.379 -3.749
472.723 -390.414 2.993 -10.081
502.491 548.370 -18.528 16.037
935.599 504.510 -2.248 18.093
-380.494 917.053 7.271 -18.191
-242.783 -585.323 1.046 12.814
-541.404 899.518 -2.037 2.604
544.226 -903.261 11.872 16.431
54.639 -580.302 -12.319 -11.816
29.283 626.984 3.103 -11.706
175.354 382.985 -20.669 2.774
-112.505 83.312 -4.134 12.675
0.364 -874.498 19.484 18.940
-459.821 -178.799 6.754 -0.031
-279.281 -811.330 -22.427 -18.376
-714.591 577.798 23.054 8.501
997.496 -570.570 21.685 0.669
-943.586 -8.470 13.964 5.794
-625.485 731.794 -16.432 6.550
-184.895 177.378 -5.775 20.387
302.880 -451.646 14.326 21.076
369.555 -156.800 -3.954 -22.743
31.870 -55.238 -16.120 7.932
-477.439 -722.605 -8.567 -11.999
-293.174 -475.265 13.671 -5.919
516.265 105.389 24.875 22.270
-162.818 -662.270 3.820 16.307
515.108 921.800 11.694 -4.550
-529.846 40.807 -8.474 20.993
884.007 502.883 23.250 -2.103
-552.355 -714.800 -19.171 -0.745
-437.405 -109.517 12.257 6.736
415.218 37.097 -24.183 -1.713
-857.514 -972.331 -4.443 -0.508
-634.601 975.053 -9.201 22.013
896.853 -900.288 -7.538 -15.825
140.519 359.544 -19.832 0.613
-137.574 -863.303 23.510 7.752
-578.103 -826.440 -17.993 -0.388
64.042 770.539 -18.652 -13.018
-192.364 -713.427 10.269 -1.247
-685.758 -766.992 23.245 -8.009
-791.939 -438.255 -10.996 -22.377
-338.543 258.644 -13.202 20.049
-381.812 -321.364 -4.337 12.015
-184.667 -233.094 -5.233 5.931
-59.534 70.963 -19.457 -24.887
-158.498 -524.366 -12.906 16.228
-237.794 894.513 -10.019 1.911
-872.479 -470.951 18.902 -16.610
90.795 -683.762 -13.988 18.806
574.882 -87.584 13.856 -20.173
591.052 -619.269 16.842 -14.840
147.637 -535.630 16.090 -22.797
535.333 865.337 -22.685 -15.579
-659.030 -423.619 -24.351 2.579
-529.106 -374.769 -20.509 -10.040
154.280 935.714 -1.650 -18.873
-748.048 374.491 24.933 20.671
-713.092 551.555 -24.502 21.949
932.286 693.588 -17.891 1.998
-842.041 927.961 4.201 17.332
793.298 260.638 -23.247 -21.643
837.018 -903.903 5.936 -17.302
-278.671 417.070 -2.342 21.890
352.784 840.323 -21.983 15.118
214.814 -881.990 10.789 12.543
669.565 451.474 9.492 15.046
145.063 664.027 -7.956 7.576
591.988 849.799 -0.092 9.632
110.437 66.438 12.989 -1.314
162.535 -243.001 6.384 22.097
-825.931 -838.306 18.987 13.171
-997.983 880.156 3.290 5.421
998.166 -436.841 -7.036 16.693
-985.367 -901.766 6.740 3.992
762.261 951.355 -13.432 8.856
801.155 459.029 -6.512 -2.210
-474.533 -740.913 21.476 17.200
16.086 114.415 14.297 4.754
276.109 331.340 -7.075 6.953
211.496 848.596 -12.626 5.242
-588.244 213.508 -3.065 -14.340
311.742 -853.025 14.652 1.850
-901.670 -951.198 -14.294 22.487
507.831 167.785 -4.723 -24.168
426.872 -329.877 18.033 -13.926
784.538 293.168 15.828 1.516
-375.492 -649.880 -16.531 20.900
-801.284 -166.273 1.142 -9.738
-952.765 923.058 0.922 8.974
-929.967 -377.055 -14.176 -20.791
-328.253 -138.770 -23.304 -20.511
-970.986 -121.077 -19.678 11.397
549.046 934.177 22.471 8.340
227.345 531.957 -15.144 21.296
882.077 -266.999 17.196 -22.980
566.729 -266.478 -7.718 15.349
-343.420 728.126 -0.676 -6.835
-648.929 405.920 -2.626 0.570
-732.851 -37.177 5.060 -17.596
841.746 415.271 18.801 9.770
349.449 650.895 -6.891 -10.580
182.851 118.605 -14.284 1.623
851.607 -883.497 3.643 10.458
-149.975 836.986 0.807 12.665
565.112 -994.761 -19.170 22.905
411.159 128.195 -1.525 16.958
-908.983 -858.604 24.362 23.319
556.667 726.522 8.089 -2.347
377.417 -952.070 12.073 -10.993
166.535 911.557 15.630 0.454
-971.940 -229.082 -14.088 -3.048
-392.096 468.775 -15.383 -20.675
474.015 -382.090 -22.770 -2.871
746.105 28.198 -10.913 20.928
169.594 -462.046 19.247 -6.843
-735.524 93.439 15.809 16.047
141.368 115.287 -19.946 -17.302
26.843 827.358 8.151 1.373
-401.724 762.521 23.325 5.154
231.296 -682.320 9.480 -7.367
-64.410 468.393 14.762 -7.958
-503.408 -846.034 -12.030 16.655
-308.080 -711.299 -15.189 -1.090
382.140 -975.176 -10.043 -11.912
140.111 -199.549 -4.215 -20.826
-372.192 -842.544 5.546 5.652
919.977 154.847 -14.193 3.782
472.527 811.459 21.415 -14.797
279.852 447.068 2.245 19.411
601.034 608.628 11.066 -17.676
897.329 835.077 6.234 6.987
859.901 847.639 20.074 0.000
-351.911 -365.611 4.174 6.897
-208.155 -611.176 -12.450 -7.204
543.671 -65.755 21.577 0.405
-254.296 719.679 10.608 -24.361
166.747 -485.873 20.050 -5.805
-877.244 244.630 1.518 -24.498
79.707 -689.916 7.489 -1.510
-842.277 102.532 23.491 -4.855
736.921 106.587 -22.957 -11.781
495.411 -416.308 6.015 0.977
517.938 103.684 -23.618 -18.409
-176.637 479.596 -17.770 24.753
993.723 -908.802 -6.053 -22.088
335.829 818.626 -21.586 -14.612
-871.290 436.118 8.879 -17.839
-461.350 294.765 2.306 -18.111
-598.648 173.955 -4.892 22.419
757.648 -955.074 -1.604 6.890
148.610 -8.874 13.481 24.299
-529.278 828.425 24.052 -13.389
919.624 -280.024 -10.477 6.386
-461.399 -282.511 16.775 -8.317
-846.393 26.133 -1.156 -7.694
-679.102 -954.011 -0.804 -6.944
219.944 772.167 -9.525 -0.560
817.093 554.859 -18.671 -0.857
-454.014 792.405 -1.558 0.418
620.830 -100.239 12.029 13.511
619.737 -937.921 -5.102 -21.042
-220.432 -533.105 -4.359 -1.671
493.028 779.393 15.636 20.348
825.382 -406.738 -11.596 1.133
-634.571 155.189 -24.427 -20.437
-289.951 -723.905 3.706 6.401
-931.500 -914.097 -18.181 17.233
-14.336 753.897 5.745 -9.865
815.976 -974.309 -5.907 -10.111
-507.414 589.389 13.218 24.640
368.782 154.153 19.988 4.854
747.415 -664.285 -19.013 -22.179
490.904 -737.591 -17.616 -19.976
-461.496 443.592 11.425 -9.825
529.495 729.730 -17.592 -12.121
483.627 526.119 3.014 7.490
551.809 884.301 22.379 -23.890
473.690 423.866 -24.250 -3.938
-421.982 829.547 -24.084 -16.864
-834.738 -723.873 -14.043 16.404
-461.464 -266.356 21.428 1.926
-822.764 314.106 17.101 17.668
43.836 980.379 -19.453 -11.813
506.497 342.452 20.677 1.458
226.753 722.212 2.568 -7.489
146.077 132.709 13.573 18.102
-37.743 579.553 -23.762 3.188
855.680 -512.194 -5.408 -15.145
221.450 -359.196 11.781 9.967
954.911 155.301 2.635 -0.031
135.679 327.309 13.155 -8.946
-330.239 353.276 17.512 22.413
75.487 -196.816 -10.076 -19.461
935.893 -860.127 23.641 -2.546
719.425 995.189 -24.358 14.378
-517.005 -190.647 24.233 17.611
450.157 440.578 2.578 10.127
-404.122 -791.450 -14.905 18.289
535.859 930.025 -15.657 -19.859
283.301 -925.784 -22.447 -16.030
-122.600 -300.909 -10.491 -4.668
-161.036 -473.988 17.786 -11.040
-478.799 737.111 -21.663 0.105
-453.535 -897.183 -7.284 24.916
543.394 811.774 10.042 -21.518
-979.676 805.505 21.771 13.905
735.530 -755.436 19.045 0.471
-681.220 863.937 9.440 4.904
-436.972 957.971 -24.763 10.050
-516.017 720.915 24.010 0.130
458.026 -906.122 -24.765 -24.888
-803.306 -281.978 -24.972 18.502
-470.204 402.803 21.984 -11.247
208.308 750.192 -22.342 -1.404
994.755 868.105 24.067 -17.162
732.042 340.286 12.743 -17.623
298.257 519.187 17.427 19.556
240.102 657.445 -5.314 -7.547
751.323 -203.195 -7.435 23.700
514.827 -296.267 17.203 -23.884
-893.464 567.467 -10.131 7.871
317.659 -298.956 -18.533 7.810
-430.851 -778.652 15.649 -17.470
561.634 135.664 -10.093 -3.503
-345.149 -706.677 -8.947 22.374
950.768 429.554 -10.173 17.552
-773.641 295.702 16.253 18.530
999.435 338.213 19.645 -22.351
-94.319 -619.450 10.520 -19.417
81.595 679.494 13.394 16.269
900.842 161.704 23.798 11.562
-702.632 -451.806 -16.941 -1.195
-158.483 -35.504 -3.821 -5.193
-605.949 440.256 -12.641 -9.490
-264.042 -855.517 -15.960 -6.615
482.696 -852.597 -3.966 -15.291
-472.046 -737.823 -9.707 15.239
941.671 -852.530 6.507 21.063
309.174 212.226 7.625 15.164
760.420 627.355 -11.031 -9.952
-408.149 405.936 9.856 -0.352
-153.808 888.597 15.158 14.554
-966.920 967.906 -17.061 12.894
-884.690 158.907 22.604 -8.918
421.084 -484.131 -18.680 9.069
-336.660 513.104 5.132 24.313
-274.671 -489.742 14.476 -12.856
-862.387 -862.181 2.192 -6.763
543.755 -518.092 17.884 -15.251
-629.495 321.678 24.302 -14.910
289.584 -710.360 22.984 10.122
448.547 823.514 -23.796 -3.259
-660.617 -699.031 -19.190 0.068
814.073 437.655 -0.619 -11.515
947.912 -445.707 0.629 -22.862
-307.888 -887.162 -4.625 -19.103
-405.255 -469.644 -9.355 -0.869
852.033 -402.091 9.221 3.540
-112.451 288.196 -11.337 -16.598
111.710 -405.331 5.143 11.277
-104.362 438.113 -13.655 -7.257
-124.232 429.053 6.228 -4.408
983.346 -725.734 -2.270 -8.114
-612.896 724.194 -2.217 -0.454
-745.450 537.137 23.677 -22.335
-864.954 315.935 6.205 0.565
-395.869 794.712 8.967 17.896
-610.619 -435.583 4.173 7.125
-997.471 620.751 24.868 -3.043
49.804 243.845 17.549 0.829
518.111 -388.818 17.715 22.630
-664.624 -380.069 -2.823 -10.252
-842.932 -165.836 -7.587 -17.697
-849.902 944.710 7.868 -6.144
739.422 -326.601 -13.248 -21.780
237.816 637.005 10.346 6.009
257.756 408.553 -22.034 -17.311
-347.601 820.618 8.518 -20.737
-568.200 49.316 -23.107 -5.821
669.247 -37.211 8.928 20.658
796.952 -946.389 -22.039 23.676
998.321 433.138 -7.468 18.444
-893.463 171.350 21.664 8.609
-191.645 280.369 -10.383 -23.347
-311.078 -296.661 -15.658 8.533
-476.043 714.379 12.796 -1.106
-236.304 587.555 18.073 -14.176
-449.657 80.036 -18.519 -16.318
133.647 -622.312 -17.641 3.299
810.826 -4.373 -3.257 22.934
-833.023 -263.742 6.543 -0.617
-983.373 846.413 1.036 -7.361
-450.248 415.114 -23.828 1.843
129.494 558.700 -24.263 22.330
146.254 752.400 -16.847 17.415
-167.565 -414.609 -23.903 24.152
-36.922 -661.759 2.451 -5.652
333.868 967.763 -7.718 12.521
-295.979 952.983 -13.096 -6.984
799.396 517.622 10.655 -16.271
-67.264 473.066 10.571 -23.444
31.766 452.324 23.885 -20.549
204.724 -718.448 21.865 -24.071
-133.057 918.512 -24.919 20.751
-743.247 101.292 -9.902 14.766
69.055 295.192 2.287 19.327
248.175 567.644 -12.657 1.189
85.265 919.920 9.918 -24.550
392.986 -180.425 -22.994 -14.381
-728.101 -964.348 -9.931 11.916
-682.796 -522.610 12.845 4.604
-604.098 517.023 0.354 -8.684
-381.685 618.092 -18.918 17.184
-86.716 334.740 11.511 -20.964
-97.616 954.170 5.226 24.691
874.090 -394.253 -24.859 6.677
425.323 -914.116 17.296 17.431
-878.465 -705.400 4.346 -14.032
-228.009 -312.375 15.572 4.197
-795.352 -362.947 20.514 -4.426
-744.855 -936.178 -12.242 4.211
398.563 970.780 8.247 -17.476
924.950 -461.083 -17.785 19.976
144.665 -705.752 1.653 -10.750
-619.869 -242.055 -18.320 -12.458
52.545 441.053 -1.490 20.613
-871.322 -436.709 -0.189 -16.667
200.344 -187.024 3.907 11.387
-123.202 666.624 -9.402 -18.116
637.404 953.806 -10.592 14.059
-507.276 -135.097 9.035 15.935
159.151 -572.490 -19.816 13.482
185.455 -525.415 -23.976 -19.050
915.637 -18.645 -23.437 -23.892
544.646 54.965 -15.559 -6.375
867.941 533.932 -19.988 -6.382
200.555 -175.603 0.502 -4.051
-221.797 596.406 -14.992 6.773
-538.691 761.706 -2.292 15.512
-810.784 115.691 3.994 9.367
590.275 200.691 15.317 12.648
-817.954 675.209 13.756 18.167
-269.827 927.870 -13.208 -10.047
461.802 -327.840 8.571 -8.441
496.557 -637.049 12.508 -18.131
959.357 900.628 13.642 -14.483
662.335 -545.998 -23.972 21.289
569.692 200.870 5.656 3.999
-598.439 -161.105 -8.353 -10.410
-485.897 -783.891 -17.243 6.107
-856.021 -218.020 21.060 15.145
454.140 185.243 -18.297 -1.233
548.194 768.454 5.636 12.689
669.082 -228.856 23.205 8.285
225.145 969.345 4.574 -5.129
170.215 -590.810 23.870 14.294
248.085 -379.314 -21.115 19.055
-163.206 -534.318 0.162 -0.481
247.662 -151.144 -10.336 -7.455
-965.901 -145.309 16.312 14.557
-376.855 -122.043 2.246 -17.694
649.100 18.064 15.591 -3.144
-12.591 -193.389 16.727 -21.059
215.802 623.889 18.235 -13.403
-755.426 884.783 -19.348 2.034
-649.536 232.541 -23.446 14.953
-918.603 -351.304 -17.502 -22.113
503.387 952.428 17.445 -21.837
-169.615 -212.364 -14.531 -13.013
805.699 -957.597 8.843 -5.172
-150.986 22.813 -1.232 -23.380
-353.298 -319.868 -11.782 -2.718
-435.085 -245.222 24.316 -2.116
987.319 -965.213 -12.162 -23.282
-316.517 -186.566 -20.395 -20.328
-234.138 882.004 -17.165 14.906
-330.360 -267.839 -23.107 -13.117
-225.436 429.462 6.711 15.589
-547.725 -780.820 17.210 2.474
-100.688 -782.904 24.756 11.606
-28.126 962.899 -15.510 -1.020
997.687 -106.889 0.698 -7.971
706.546 212.123 -3.299 -13.190
94.126 181.442 -23.284 19.094
913.604 -855.614 -19.022 -7.796
573.848 507.552 -17.206 -24.347
726.732 -999.860 3.128 -9.349
-782.764 115.355 -22.743 4.728
78.254 -530.125 -21.292 1.899
362.987 176.213 18.928 1.738
-611.664 -374.850 13.549 12.062
806.593 610.595 6.156 18.005
754.981 485.332 -14.791 8.221
-7.115 -279.890 8.874 -7.010
-279.751 -519.946 8.641 -1.563
595.410 435.929 -21.835 -8.158
905.804 -725.101 18.740 6.720
451.112 506.715 -16.542 20.986
-868.134 880.263 8.048 23.461
490.858 -431.863 16.466 6.146
-946.530 -932.981 -10.633 1.159
-212.872 929.622 19.149 12.684
-590.324 111.630 -13.878 -24.873
-452.441 -428.542 -8.031 -13.666
-153.643 -571.645 18.054 -17.563
935.070 -939.524 -21.577 -23.327
940.739 458.825 -24.865 10.790
-973.038 664.049 -8.064 -22.989
731.068 252.104 3.170 -12.045
181.726 -107.244 -24.361 14.785
-995.614 -529.563 14.912 -11.201
41.895 -724.762 0.133 22.206
-296.407 -272.540 -20.357 -9.033
-212.064 -677.364 -7.360 -6.783
781.462 -289.007 -20.993 20.211
-624.958 -162.292 22.221 -22.347
-910.188 15.642 -9.392 6.788
908.398 -350.119 -3.426 22.820
120.318 -540.572 -13.382 -20.945
-265.334 470.035 -23.738 10.956
-802.505 -763.814 -23.077 -0.364
-441.178 -217.479 17.853 -16.493
493.514 874.379 -21.282 21.714
-287.913 -962.436 24.367 -4.953
53.205 -401.026 -23.164 -0.960
248.855 -63.624 -3.140 -15.771
395.805 339.116 -11.715 -21.738
-190.849 -418.149 14.218 0.166
-181.963 645.652 24.802 9.421
-571.827 706.185 17.929 23.042
580.564 865.850 19.756 -17.684
903.414 764.910 2.364 -1.085
-636.117 167.986 22.956 15.318
-895.637 -207.390 24.548 12.504
-868.274 -486.704 15.766 -1.478
95.147 199.369 23.688 22.830
-154.978 939.601 7.251 6.830
645.786 7.185 4.872 5.659
-126.964 -14.876 12.975 -5.589
-249.966 -386.449 18.327 2.848
781.537 651.292 -6.834 22.147
-556.098 -291.435 9.652 -10.609
221.862 16.706 12.913 -17.075
-783.925 464.026 -19.245 1.527
403.627 520.236 -16.643 1.235
-472.579 529.173 -18.106 10.011
-485.703 794.766 -20.577 6.608
-591.683 909.976 -15.544 -20.254
561.267 104.903 -23.106 -24.871
813.468 461.822 -10.480 0.883
-521.472 -902.700 8.808 -7.635
561.327 582.531 18.893 -0.876
102.767 -910.009 -24.641 15.755
619.164 -709.868 0.766 -21.663
-915.103 207.552 9.945 -12.670
117.528 776.040 -7.923 -8.030
-119.058 -241.177 -7.901 -7.640
-779.355 264.761 18.243 -7.521
362.061 82.078 9.844 -1.915
-335.391 149.476 22.209 19.184
239.468 902.710 9.939 -3.534
-807.158 -571.790 -0.198 -18.057
635.762 -610.115 -5.726 -6.168
-834.076 454.022 10.802 1.172
-787.154 -883.949 18.532 -14.163
380.812 471.016 3.317 -6.428
-446.906 -473.560 16.657 5.443
675.916 554.604 -0.373 -2.115
457.314 -617.356 19.350 16.254
-189.146 -233.891 23.197 -13.835
155.993 -301.152 4.998 8.048
-847.130 -368.007 -15.780 -15.857
-251.957 -889.939 -5.020 -21.779
581.077 931.871 -3.207 -21.646
-541.689 -462.010 8.797 -21.644
-907.406 -663.045 1.240 13.748
-280.401 -176.372 5.002 13.261
589.737 127.957 24.427 -6.357
826.805 176.976 -23.309 24.492
808.969 -563.568 -16.365 -11.075
-453.506 144.598 -7.853 -21.811
76.469 557.596 -18.456 13.370
-904.414 613.618 16.725 -20.296
950.572 -281.379 18.452 -8.246
542.249 -61.850 -19.984 3.300
-933.893 -822.307 21.943 22.323
354.669 945.364 21.815 4.091
-618.203 -782.023 18.016 -1.793
362.575 -593.483 1.397 -14.024
964.112 317.604 24.346 -23.508
-68.778 642.834 -18.803 -2.955
-638.545 985.965 13.799 22.593
-75.885 752.589 0.892 -0.244
930.282 -86.594 -2.922 7.124
-141.230 -244.281 -13.785 6.014
-26.304 -830.762 -20.779 -16.593
-424.245 224.719 -5.617 -11.503
-457.677 -250.859 -10.011 11.839
-608.026 -152.557 -16.117 -6.164
-166.592 907.304 -8.572 18.938
659.893 692.822 -6.306 14.754
-393.772 630.879 -3.122 11.625
-613.402 323.714 -7.361 9.007
492.952 -125.578 17.414 -23.282
-900.859 -528.118 -9.786 -8.963
221.023 208.139 -22.125 15.325
-944.418 -529.652 -15.839 -2.775
-622.348 23.558 -8.837 -24.061
-283.620 394.259 15.693 8.065
25.138 -497.155 -5.310 10.293
826.559 493.170 -5.699 7.988
-632.408 -531.402 9.705 -13.332
-59.520 996.791 2.705 -20.962
204.929 223.207 19.362 6.513
693.554 -859.075 -21.262 -23.220
164.483 -203.985 -22.281 22.022
-809.725 736.470 5.087 5.385
-760.685 991.075 -9.321 -23.353
484.245 399.181 9.635 21.296
867.778 -226.398 -17.036 -4.794
10 405
841.741 512.466 98.486
-501.072 566.588 39.864
641.331 359.260 59.956
837.347 -11.336 80.807
616.724 -472.448 42.057
-210.328 -364.420 57.596
-502.523 333.424 47.290
581.422 305.762 78.828
179.019 807.549 91.485
734.461 -449.978 78.881
-456.125 -608.237 1.752 -12.660
-109.309 -363.332 6.772 -11.699
995.928 -550.021 -15.766 -0.385
-953.887 986.093 12.804 -3.319
-224.235 -852.277 24.980 6.831
481.147 -75.020 -3.633 -5.327
-518.462 -966.318 -10.139 -17.719
768.143 144.480 21.221 -17.200
536.243 -81.062 -4.860 -14.327
555.606 -923.535 -1.026 13.788
-473.555 328.325 -11.597 -10.686
314.417 -951.731 10.995 -22.745
-804.008 439.002 9.086 16.928
-636.019 -781.914 -13.399 -3.862
-748.232 58.506 3.419 -24.502
-797.014 -14.379 -16.702 18.481
904.558 137.534 -20.846 11.504
213.999 125.119 0.292 18.511
-546.556 547.824 -17.175 19.197
596.093 752.818 21.451 19.802
191.820 221.466 11.731 13.895
439.552 933.272 -14.967 17.283
-8.222 538.083 17.781 4.869
-476.296 -956.839 -1.650 -14.293
180.695 100.156 22.211 -15.133
-774.725 -99.876 -21.622 -8.032
-552.052 -551.860 -13.835 -23.899
-799.042 -695.377 20.903 9.819
526.090 305.348 -1.286 -0.859
238.620 349.899 -8.576 -19.240
-112.018 -631.806 10.629 10.292
-588.645 -640.846 20.999 14.801
459.310 728.374 24.669 17.115
-371.502 -878.117 -15.917 1.911
-429.977 -190.115 3.012 -5.725
114.508 -43.389 -20.906 -8.985
-738.041 112.337 15.156 12.514
-537.764 -736.798 18.274 8.755
-368.604 156.137 -5.952 1.069
515.290 -398.149 -9.130 -0.635
-669.775 -378.454 -8.520 -1.032
-256.571 22.490 -24.121 7.836
832.375 155.656 -22.889 -1.328
-887.733 -751.809 14.687 -15.644
360.528 193.721 21.870 20.569
456.923 605.781 4.325 -22.792
-238.083 934.885 3.277 -18.070
-463.264 765.872 6.295 -3.326
-612.581 910.994 20.642 3.271
-66.517 860.855 -13.892 -5.854
16.511 -471.267 17.819 3.219
-223.075 300.221 12.575 -21.564
-506.058 377.810 24.005 23.772
-16.409 133.198 -24.020 18.638
68.083 170.254 -24.432 15.120
-63.874 274.524 -13.205 8.089
185.518 -702.534 -13.640 -22.025
-841.679 -101.306 -2.879 4.371
427.427 -402.401 -17.410 -19.891
897.821 806.616 -16.455 -15.206
184.426 -697.978 -16.434 -20.800
435.220 -618.189 22.838 -12.417
552.066 936.241 -22.297 -12.795
210.766 -420.097 20.293 -15.093
-122.631 -733.869 -12.118 0.892
164.824 400.143 -19.737 -10.194
997.743 -485.867 -5.085 22.389
-679.251 138.408 -17.817 12.629
440.429 -370.046 16.830 -3.109
11.766 586.716 9.474 -10.904
522.958 487.075 1.301 -6.657
-933.022 -136.239 3.250 -1.391
129.891 645.291 24.501 -17.632
45.434 -809.442 -2.826 1.079
-295.309 683.569 -1.531 0.636
