10 903
-959.955 -357.299 37.938
-619.713 730.091 40.902
-45.631 -519.169 57.183
-816.947 654.768 44.975
241.737 288.761 87.389
-847.853 -835.361 46.773
376.109 87.925 80.395
1.814 -728.441 65.322
-757.890 708.243 59.771
533.609 -341.535 94.796
-593.184 -24.987 23.970 9.673
147.434 -884.096 8.118 23.235
608.927 -991.286 -9.608 22.998
630.039 606.602 20.383 21.784
-428.439 582.113 -9.496 11.251
519.406 -357.022 22.461 -5.815
234.145 -707.962 15.949 -16.224
-777.546 640.282 17.343 -9.268
-384.705 652.521 -24.596 19.068
768.425 340.879 17.303 9.434
349.593 -692.178 7.432 -0.509
914.425 112.574 -3.725 -12.850
-305.313 471.127 23.401 -19.648
-885.895 834.476 -0.463 8.706
-873.487 -380.564 17.482 -16.276
-740.282 393.036 -0.544 -3.125
45.557 -5.585 -9.056 -4.650
-664.705 -670.130 -20.217 17.122
-362.307 488.597 -8.387 -11.197
-398.830 515.501 0.953 7.396
-13.372 -25.851 12.749 2.518
-191.375 -508.572 -13.775 -1.622
110.865 -851.718 7.103 9.265
541.318 -737.657 -18.860 -10.328
256.759 -116.662 10.021 14.801
213.208 592.190 6.924 21.273
80.787 941.461 -14.925 17.049
456.962 441.122 -0.555 -13.910
-584.729 -512.235 13.608 5.597
-20.807 993.308 -21.024 -22.749
-858.410 443.140 11.516 17.073
705.483 706.237 -18.255 -0.944
-410.425 670.639 -11.143 20.070
262.830 831.235 16.342 -16.410
772.696 -943.298 -24.361 5.741
497.823 3.389 16.831 22.827
491.154 217.573 3.425 -13.241
210.881 296.024 -10.990 8.812
-260.836 -978.954 0.884 -13.884
727.282 305.161 10.172 -17.079
-24.199 961.183 -22.009 -19.034
792.418 773.323 -10.444 14.128
830.025 -392.179 -5.131 8.196
611.210 -531.978 6.024 2.559
685.596 -622.067 14.318 -2.588
673.958 -866.884 -18.776 -14.672
-845.839 284.326 -3.556 22.036
-410.513 -735.343 -20.042 14.132
-774.160 -682.060 20.098 -24.544
-908.736 -613.835 14.584 23.032
-6.014 -621.854 6.228 -9.870
-153.832 -509.920 17.689 -11.706
-131.986 280.271 10.706 -11.451
413.386 677.189 -1.123 14.189
-38.485 812.862 11.225 13.775
-922.481 647.292 2.907 -17.416
965.232 -79.791 -16.960 -23.588
306.374 904.990 24.445 -17.491
-716.864 226.922 -2.361 3.233
717.003 -386.883 16.527 -10.375
893.388 89.310 3.175 7.669
-233.501 -917.919 -3.142 18.200
894.943 -676.687 6.975 24.312
970.605 -604.692 -18.104 23.396
315.516 -402.561 24.808 -9.453
-497.571 970.117 -1.944 -5.361
197.039 827.807 22.872 -2.149
-559.075 575.938 12.476 -16.642
-334.752 -373.954 16.027 10.794
-291.874 -484.591 3.994 -9.923
-161.278 -561.221 -10.612 -4.767
-165.914 -148.648 -6.371 -21.260
448.791 -262.504 -5.713 23.781
-292.387 693.743 -6.580 22.616
521.551 -348.344 -4.533 24.062
-772.406 -682.248 -17.580 -2.679
-56.202 937.875 -16.885 16.298
-546.716 484.351 -18.625 7.300
923.130 -169.476 -22.467 -6.070
681.876 -153.504 -2.330 3.267
583.991 678.311 2.047 -17.710
372.054 818.674 -20.094 -2.660
-529.671 14.951 -3.598 -7.552
332.703 152.867 14.769 -18.087
90.742 915.355 23.211 13.601
399.706 -816.582 -4.099 8.071
13.942 -62.637 -22.999 -7.605
783.859 -13.131 20.662 9.196
-334.820 -91.627 16.486 -24.069
-272.953 855.712 -1.729 4.934
-129.337 786.918 22.382 -19.916
-60.215 486.066 -13.003 -24.237
401.421 -591.707 14.364 -4.972
-408.289 -589.417 -21.901 15.141
347.946 -795.987 -17.463 3.295
190.883 -872.043 -12.509 21.402
36.330 -840.890 22.332 19.084
-985.178 -175.865 -0.981 -2.863
-388.947 -143.946 2.221 13.771
-657.881 568.718 14.534 18.589
977.010 155.917 -11.383 -10.782
566.500 -331.371 -20.641 -2.139
-127.357 -524.155 -23.844 -23.412
-396.198 -454.092 22.990 16.003
-294.982 812.884 10.088 -7.004
-362.981 -635.737 15.133 6.202
220.317 -305.824 -5.027 14.061
-737.107 -619.725 7.649 -19.002
536.192 850.644 -4.784 2.567
-480.727 -17.001 -24.572 9.798
458.844 -936.608 11.386 -23.434
-390.701 375.029 17.569 7.858
187.913 106.288 -24.146 20.623
470.552 639.483 1.825 -7.728
-666.341 871.913 -18.667 -10.086
-747.812 559.283 -4.089 19.709
409.927 645.081 -2.723 23.230
-371.920 -91.789 8.028 -22.827
-28.397 -223.443 -21.261 14.523
-848.415 852.349 -2.619 8.487
-41.363 -70.621 4.111 -14.270
-431.138 -762.566 3.001 -2.437
-890.653 373.364 12.477 -15.962
-67.353 -664.470 -21.252 -16.436
980.611 40.987 -18.206 -9.783
949.198 592.890 -7.610 -1.980
-630.553 -154.816 -12.457 -11.974
-302.467 396.924 21.513 16.404
-673.698 24.960 -22.866 -2.621
262.394 205.419 19.942 9.294
-421.217 296.759 18.332 12.786
632.289 883.190 21.350 15.322
-75.823 -874.221 -19.460 -3.166
718.669 -82.796 19.854 -22.797
762.388 -704.121 -9.771 -13.502
692.803 -530.321 -22.098 -24.522
494.639 -798.547 -2.143 -6.074
406.871 -288.046 -21.781 24.641
-991.286 862.050 12.427 16.025
745.240 351.089 6.348 -8.265
476.868 475.492 13.570 4.888
-607.304 336.968 7.091 -21.123
632.847 892.801 -9.625 8.141
-637.521 -268.902 8.619 21.428
-67.449 -740.977 -9.646 -16.514
-29.023 -257.074 -16.873 -0.508
-395.025 822.162 -9.483 -16.245
173.251 874.595 0.491 -8.747
350.087 -437.575 21.141 18.570
899.392 129.308 22.447 13.306
22.109 -487.128 -3.553 9.615
243.971 -797.358 6.043 -20.587
-538.335 855.858 -12.101 10.816
-401.216 -158.978 -14.692 5.094
-336.817 33.027 13.849 20.911
-92.378 -426.392 -12.836 -18.557
136.032 -667.792 -24.988 0.886
461.516 898.358 -10.808 -12.909
-588.769 425.551 21.705 16.380
628.193 109.920 20.793 -22.754
-34.221 -652.332 13.063 14.114
188.689 934.834 -5.792 21.297
-32.139 -677.703 17.208 21.887
-104.095 -825.140 -21.670 -24.202
-492.933 -866.315 1.684 24.215
-967.957 635.024 -13.695 -13.918
60.575 -679.578 -22.538 -7.781
430.342 930.198 -5.534 -15.097
-722.135 -698.873 24.017 11.664
-764.039 -270.994 7.961 5.096
51.303 6.735 1.983 23.680
181.594 212.498 24.479 17.217
346.183 46.505 16.431 9.456
-318.471 -890.546 20.537 18.553
-570.124 919.975 -14.228 21.505
850.172 209.500 -18.592 -21.799
510.627 -782.977 14.865 18.665
-53.971 -86.979 -1.240 24.933
919.755 -970.285 23.613 2.534
242.213 923.683 -5.250 -10.290
-29.812 -552.744 24.166 16.293
-443.290 788.122 9.846 -0.335
708.097 824.695 -3.830 13.957
34.194 103.144 17.158 -11.379
320.167 280.900 -17.715 -18.345
-806.080 241.818 -18.412 -22.158
271.534 -791.934 5.376 -12.156
-868.251 -994.964 2.554 2.548
-547.707 68.766 -6.159 0.225
-143.111 -852.525 24.890 -10.875
972.170 -157.606 -21.919 0.159
945.538 809.562 13.780 6.643
90.462 842.594 13.298 7.110
84.412 795.429 9.951 -16.101
-996.505 -386.917 -3.258 -21.619
-381.881 971.836 5.930 1.760
40.602 990.834 -23.015 22.437
-861.691 -924.995 -13.438 -22.238
-82.601 -414.269 2.921 -3.427
-604.707 -331.972 -21.784 12.144
-489.378 660.543 -5.747 14.876
455.972 -831.805 23.775 11.487
-218.722 -179.327 14.868 9.985
-207.491 -168.109 -13.255 20.828
-177.275 -450.775 18.265 -0.974
-375.770 -806.921 1.788 13.541
-221.190 -811.645 -14.886 4.353
-143.617 -466.793 -8.504 9.175
-806.250 429.995 -0.949 16.243
598.190 -86.980 2.730 -15.513
733.693 -296.100 19.472 -11.845
535.791 -751.326 -16.017 -16.037
-202.101 -910.084 7.989 10.553
-717.005 -608.938 -0.906 1.545
-420.582 368.323 -19.102 10.895
901.530 -104.233 -4.930 -22.618
-674.238 764.847 18.625 23.099
-322.134 -145.808 -17.415 -14.711
558.092 -917.717 -1.556 2.347
-669.043 297.076 11.310 3.221
386.992 -228.051 -11.225 16.750
163.011 514.743 -6.705 18.561
-116.934 -32.299 4.456 -5.385
863.468 981.037 -3.003 -20.269
745.883 -375.120 -22.170 -14.406
479.072 -583.400 -4.117 0.929
-501.117 773.071 -21.724 -4.254
70.146 583.446 23.967 -13.572
-644.605 -490.318 -21.822 12.960
-975.575 -141.082 6.521 -2.313
826.620 -560.936 17.302 17.252
-579.899 -428.037 21.983 -20.850
196.843 992.499 -10.257 -8.102
-590.901 425.043 17.827 -2.300
198.114 844.126 18.446 -18.293
427.572 696.520 -6.865 19.574
-793.798 -147.476 7.534 -19.234
711.443 -437.793 3.453 13.452
1.271 -169.796 5.704 10.534
402.167 107.469 14.684 -10.025
99.968 -822.910 6.873 12.727
602.133 -11.996 -14.574 -4.994
-167.870 -845.126 1.713 -18.507
851.394 793.905 -23.933 -23.560
-353.571 344.042 -17.794 -16.053
906.248 426.339 22.398 -2.312
-743.457 124.085 -16.778 16.468
-768.446 916.248 -18.557 8.288
-906.662 532.645 -3.985 17.387
-479.351 257.640 -12.607 8.819
412.514 564.224 15.312 6.598
358.129 655.151 8.038 -24.886
-0.807 609.725 -15.939 -2.364
36.064 -741.636 20.324 7.315
382.449 -858.148 -1.217 15.350
-941.900 209.037 -1.362 -21.214
-258.319 786.115 21.173 6.558
43.756 -657.375 -9.622 -13.593
906.849 -772.409 18.004 6.624
882.741 41.680 6.738 -2.952
-348.595 631.964 19.684 17.187
890.328 600.335 -0.498 6.819
742.188 931.394 -2.830 20.007
140.431 832.306 23.793 22.053
618.422 798.633 3.611 -8.446
-858.742 759.551 2.961 -23.797
987.142 -161.376 7.827 21.747
880.303 -417.381 -6.205 -11.707
-785.417 -460.808 -19.521 -22.377
-860.473 199.254 9.442 22.043
130.648 -735.530 17.050 -18.223
-903.224 633.727 -21.170 17.880
432.360 297.633 -15.566 14.340
57.184 495.821 15.543 1.108
-665.555 -65.191 -2.145 -19.631
517.427 666.026 -6.339 18.300
-794.782 -34.366 20.923 -16.381
-835.111 214.610 -19.338 7.388
479.080 908.463 14.165 14.396
542.190 719.807 7.276 -0.636
17.440 668.427 -11.296 -23.134
164.249 -830.106 2.974 12.467
104.703 -966.841 17.836 -9.447
699.185 -540.101 -16.146 22.610
425.533 -808.938 -18.771 14.761
405.672 -524.391 -2.851 -2.881
-615.927 -547.425 -13.485 23.157
-827.619 751.660 -2.480 4.746
420.088 448.983 6.611 -10.392
618.877 -616.605 -22.924 -6.911
-583.446 796.472 8.643 -22.107
-743.630 699.849 -24.496 17.048
890.911 -730.709 6.808 7.415
-255.099 -841.717 -20.467 3.224
-389.142 -358.058 1.381 -5.419
-606.397 956.050 24.327 20.342
405.032 237.506 -15.049 0.598
620.901 -518.944 18.687 -24.064
-722.472 93.197 -21.170 -11.653
-206.954 -826.663 -19.605 -7.901
-557.372 488.126 24.513 4.688
646.409 -838.126 -17.087 -18.568
-196.184 371.738 1.013 4.935
327.788 13.565 0.278 -6.679
-748.929 409.136 18.918 21.799
890.193 504.217 22.736 -20.807
-402.586 -937.378 -7.460 9.762
-764.041 -82.580 -23.140 -8.035
-594.454 -945.044 21.653 -23.701
-783.170 -817.382 -17.269 0.516
554.357 349.725 -19.548 -2.946
-636.709 229.176 15.374 -9.641
-361.688 371.695 -12.842 -11.787
-124.088 -604.238 -7.594 11.833
-541.616 397.844 -3.405 -7.641
-684.736 -61.797 9.323 -6.980
-6.841 239.046 -5.681 5.250
421.664 81.984 -19.234 -0.599
-568.291 -551.298 21.454 -5.125
677.878 473.132 10.234 -17.095
-155.173 895.696 -3.883 18.018
-708.543 540.919 4.852 -6.254
-61.237 -942.149 11.105 6.351
-3.946 -182.887 24.371 24.730
-943.841 -252.399 4.980 11.946
829.585 429.839 -13.654 -18.468
878.541 -687.988 1.407 13.910
785.143 -534.345 21.815 -9.251
-638.649 -282.697 -16.232 -8.680
-741.778 544.773 10.066 4.925
602.624 -153.167 -13.725 -10.033
663.947 -574.150 -10.303 18.003
173.451 787.094 4.948 0.076
216.933 651.775 6.608 2.387
963.787 -679.377 -8.703 18.723
-213.721 -475.499 -15.527 3.691
241.804 -270.391 20.011 12.501
-725.618 203.088 -7.575 21.925
-950.078 148.025 -13.108 17.847
573.875 63.574 10.849 -6.317
-149.332 -368.095 18.759 -23.310
-716.320 14.691 4.077 -18.813
335.314 814.967 24.910 -21.960
-660.532 -624.703 6.731 14.532
104.906 69.661 2.032 9.482
-727.251 778.310 6.407 -16.933
-73.665 731.977 -24.087 -12.495
-204.449 470.514 6.188 16.155
-897.581 -2.103 17.845 -15.348
-987.412 -123.106 -9.161 8.698
-308.139 -370.038 11.737 0.783
5.260 -261.283 -9.685 -22.246
808.378 693.899 12.236 -22.972
472.209 -254.253 -14.905 -15.036
-522.276 -559.662 -2.531 6.832
910.852 -853.711 -2.013 -24.668
144.186 -366.686 -15.016 3.919
510.208 32.935 -12.383 -19.948
662.898 974.171 5.835 -8.296
-287.112 845.998 -5.542 -11.968
539.896 -732.223 -9.940 0.303
13.524 6.193 10.266 12.281
446.532 -690.599 -5.887 8.935
-544.310 684.019 9.266 14.997
-682.667 770.025 -6.084 20.689
-197.039 261.325 -24.260 -13.354
235.496 263.006 3.350 23.710
109.004 912.339 -13.259 -8.777
-819.884 72.046 16.525 4.841
-921.760 71.654 -7.878 13.119
381.055 449.413 -2.946 20.919
133.432 -747.189 10.915 11.269
-977.164 -806.731 6.958 -4.355
454.594 307.915 7.291 -7.748
-429.078 -574.330 -9.038 16.998
-661.991 108.127 -16.779 -12.047
-819.827 989.832 17.794 -18.540
61.485 -603.345 19.580 -13.936
846.069 -334.661 -18.018 -0.512
-81.850 715.905 -14.243 -1.475
909.174 708.572 19.170 9.094
16.487 58.437 -23.654 14.685
484.108 -307.666 6.683 20.553
800.461 596.160 -16.494 24.516
585.992 -947.992 -19.024 -8.813
-551.337 -977.770 2.250 -17.632
-312.431 369.303 6.856 15.143
85.208 704.498 -11.332 -0.140
413.070 -686.513 -16.046 -14.261
371.925 -587.992 -24.576 -3.599
104.342 284.299 -8.046 -2.380
-119.541 18.391 -2.864 -13.339
70.399 124.483 2.848 12.977
146.713 -796.054 20.345 20.857
573.249 88.027 11.000 -8.539
-207.474 986.706 16.321 -19.860
-699.807 -989.012 -9.121 16.803
-577.004 -347.883 -11.796 13.183
936.416 206.299 -14.196 -4.578
-775.309 317.579 7.083 7.377
-557.938 -602.745 -4.646 14.719
-398.798 -372.052 10.576 -20.639
715.975 -136.943 -4.177 -12.287
-150.237 -514.254 -7.148 3.749
-503.266 349.248 -4.448 -2.007
-998.635 350.224 -13.823 23.445
-443.477 -120.789 -6.134 -5.470
-803.210 -962.016 -23.092 -9.029
-564.761 -109.543 -19.309 0.911
518.404 650.683 5.272 5.859
-486.259 -956.200 18.572 9.088
-470.455 -543.024 -12.163 0.657
806.224 335.534 23.650 20.190
-314.242 -606.922 18.634 6.057
272.288 -499.972 -24.413 11.727
-461.988 -900.201 -22.302 -0.669
-9.744 -664.444 -24.758 -12.283
986.240 220.585 18.576 -12.500
264.384 485.919 21.587 19.848
942.895 -623.056 -4.495 18.728
712.478 -233.782 13.918 -15.044
159.295 302.080 16.013 -14.210
802.108 664.013 22.517 -16.497
763.813 -991.408 7.834 -6.148
-655.852 323.065 6.568 -16.740
-456.351 5.769 -4.241 20.201
-508.312 -306.148 15.049 -14.135
70.796 -577.828 -20.407 -5.418
188.389 740.411 4.538 -16.308
42.491 -177.971 -5.518 -3.885
-513.958 -320.070 4.618 -18.754
-311.478 -501.908 0.098 0.817
821.157 -733.347 9.076 -15.880
272.422 -806.575 -20.679 19.103
-112.723 774.803 -20.033 23.952
-803.026 -617.605 -6.466 9.634
-877.194 922.857 18.326 4.132
-255.114 -487.683 -24.753 5.773
192.247 194.617 12.020 22.019
692.710 -515.293 -2.164 12.847
-248.640 -723.503 21.967 -24.405
-530.078 -948.487 19.697 8.930
826.315 986.583 7.882 -24.418
-631.022 -943.383 10.216 -12.705
979.474 141.702 16.427 -6.891
654.019 666.977 23.882 -3.843
-138.406 436.071 -6.824 -11.142
920.778 640.475 -23.296 -8.197
916.972 946.843 -7.602 -15.328
998.356 -516.191 18.602 20.617
-529.608 59.362 21.199 -4.016
115.979 256.614 8.279 2.386
-601.684 -11.767 20.495 -23.692
-344.790 775.101 -2.535 12.920
211.173 625.637 -23.222 3.299
266.112 -860.722 20.102 4.577
-913.879 -499.994 14.249 -22.888
-16.185 314.069 22.729 11.355
-626.569 757.108 -17.661 12.235
13.722 624.728 -10.378 10.301
-387.040 -595.324 11.609 6.704
-820.222 -637.026 -5.376 9.774
988.611 -143.919 -11.927 6.368
-4.642 -673.012 -14.055 2.037
-173.006 -992.215 4.149 20.270
321.854 75.103 6.625 17.382
-167.788 558.590 4.617 21.148
183.318 769.557 6.449 19.907
-825.767 -277.655 1.611 -16.150
85.319 849.421 18.624 1.848
-294.498 -732.139 -16.784 17.522
-405.151 -233.538 -5.442 10.546
-225.753 948.295 5.816 -22.597
23.399 -502.333 19.785 21.390
-943.743 -23.921 17.539 5.989
-254.365 -40.483 0.896 -2.003
681.862 -899.700 6.847 -5.820
949.721 18.838 21.028 -8.619
286.699 -830.234 -16.098 22.039
-63.772 138.424 7.585 17.762
86.719 -463.957 20.164 -22.247
33.710 597.961 24.143 2.249
-425.961 667.273 -16.761 7.992
-373.210 365.394 -19.011 -17.284
465.694 513.421 1.896 10.385
-467.741 -83.054 -23.234 20.474
86.712 -573.278 17.513 -24.426
565.146 3.898 18.335 -8.703
539.942 539.992 -5.950 -10.659
137.953 -272.288 16.590 17.800
-605.015 993.160 0.792 0.544
358.554 271.209 8.261 -4.394
-215.370 -593.739 -19.008 7.922
323.207 -689.699 3.396 -14.752
-262.976 -163.646 -14.179 -17.446
840.252 -833.725 -1.149 9.505
706.267 716.017 23.846 -3.895
-556.271 617.464 -11.095 -4.032
610.625 587.879 21.512 -0.771
-140.912 190.917 19.836 16.093
597.178 -966.911 -0.985 -1.990
-656.610 -903.546 8.258 2.010
-67.192 763.163 9.565 -5.674
929.438 -663.381 -21.169 15.893
-947.364 -892.901 -13.002 -12.591
724.564 36.137 8.377 8.380
-375.984 195.568 -17.391 12.078
-613.515 -902.207 3.171 24.592
-869.118 -912.571 -2.399 -13.143
-816.117 -765.649 13.867 2.917
997.514 -62.729 22.244 23.174
273.889 -956.996 14.066 8.163
-849.897 -957.417 20.572 21.867
78.721 157.970 5.246 17.568
-646.462 514.221 4.646 -6.499
612.014 -687.337 -6.908 18.572
-599.908 627.734 -19.571 -10.401
862.085 771.855 17.517 21.490
-290.874 590.416 19.664 24.575
633.420 349.210 7.739 19.588
391.794 132.431 16.455 -13.237
-709.599 -131.955 -20.669 -8.902
-617.734 359.092 9.599 24.857
671.755 -892.351 18.429 -23.204
735.383 954.346 -8.604 14.937
726.201 -643.511 11.427 -14.117
946.905 243.620 -14.541 14.508
-407.170 727.883 9.096 24.616
-139.685 22.040 -13.622 3.768
890.084 -371.610 19.866 -18.191
987.482 178.618 -18.334 16.481
286.266 -996.192 18.277 0.541
958.154 -613.091 -9.522 17.109
-256.602 -923.815 -22.008 -7.742
319.805 -461.976 -18.234 22.816
-734.093 634.478 22.431 3.156
-343.482 -647.602 -18.077 -11.335
-19.212 -928.407 -4.526 -0.793
250.210 85.585 -9.312 -11.588
89.393 -641.406 13.953 1.189
-254.498 -822.757 -6.702 12.222
-746.572 -148.416 -20.520 14.331
389.609 -550.168 12.147 16.388
10 196
-812.229 -625.457 31.733
352.357 593.340 42.710
-56.180 423.021 52.112
-349.953 -931.879 88.532
-406.137 -129.863 90.632
397.514 985.188 83.590
-451.957 -313.404 36.656
380.008 -880.288 78.862
355.965 375.974 80.292
-230.051 -908.124 37.291
159.426 -720.352 2.509 19.352
632.005 -306.306 -9.793 -10.604
-883.284 630.532 5.647 -20.379
381.166 819.736 1.374 4.345
217.249 40.161 -4.360 19.132
726.758 538.729 3.633 21.162
95.964 -498.734 5.561 -7.955
271.214 314.320 10.190 -14.234
593.968 -492.040 -19.882 5.649
201.654 -186.999 20.045 7.959
-556.467 27.670 12.580 20.617
-152.595 -441.821 -0.038 -23.384
598.341 824.100 20.749 8.127
362.830 -24.752 4.289 -13.530
476.514 -605.987 3.515 -6.307
708.333 -451.806 4.459 7.558
56.154 383.087 -11.793 -18.555
-803.913 -669.928 14.404 -9.009
357.742 79.384 -13.392 -19.871
637.564 462.820 -18.255 5.898
286.920 -900.250 -10.975 -8.756
74.999 732.573 2.714 -11.212
-873.414 -750.869 7.481 20.873
-202.676 -522.391 3.431 21.337
860.696 665.495 -22.218 -23.580
995.568 687.464 -7.590 8.833
-233.151 160.724 13.961 -14.890
-376.456 828.260 16.008 22.762
928.010 -798.679 -10.995 0.075
933.893 668.755 13.863 -23.488
917.886 -146.238 22.385 -7.120
331.371 32.619 -10.783 4.802
-301.885 -320.026 6.221 -7.658
-632.561 945.255 -23.825 3.357
105.979 605.449 13.467 18.238
433.709 179.017 16.000 9.043
380.337 -799.802 -15.882 7.856
868.953 919.248 9.368 19.671
-226.990 270.108 -12.449 -22.390
-697.272 70.737 7.411 0.021
750.711 -454.701 17.363 -22.046
-509.446 741.517 6.311 14.913
346.967 -208.863 8.151 -5.483
970.153 -33.960 -21.440 8.762
166.238 -492.878 -8.382 0.880
-573.630 -960.569 -4.449 4.985
309.540 324.078 7.594 15.307
-605.184 -399.790 -9.672 -21.362
145.509 -692.365 -18.408 15.902
-950.848 516.114 5.815 9.903
-692.749 -441.350 -20.580 -18.065
524.690 -680.811 15.697 -7.727
-173.689 -707.384 18.153 6.317
-667.953 -451.851 -13.698 16.040
872.227 755.822 6.346 -18.324
-643.968 866.964 -14.686 12.539
-825.401 -323.753 3.440 -19.406
-807.639 -629.802 15.497 -12.510
-71.152 796.663 -5.575 -13.662
-884.148 -595.089 3.612 -1.446
-302.473 -129.415 -20.129 0.739
418.734 -353.095 -8.221 7.274
-597.273 925.014 13.950 -6.031
791.978 970.575 -18.493 24.164
-353.178 397.902 -20.242 -4.020
768.099 810.197 8.470 -7.576
606.861 -884.189 3.762 18.068
-479.278 -705.049 -8.378 5.456
165.536 -140.281 -18.804 -10.393
506.624 -81.018 21.881 22.734
-156.004 433.236 -8.297 -9.101
403.811 -71.593 -9.936 -23.734
-673.691 -207.121 -2.755 -22.640
-396.924 -771.390 -5.216 -19.752
-655.578 941.840 23.316 -3.371
-763.209 -402.475 -22.915 10.058
457.244 -668.785 24.665 -0.903
250.197 861.828 -3.170 -22.645
295.064 541.327 -6.746 -7.528
-530.266 332.719 -6.262 -5.099
-874.401 639.322 -2.739 -6.783
867.932 681.807 -1.535 -19.691
623.647 -128.738 1.937 21.511
468.787 160.890 6.569 -1.849
492.105 249.360 22.247 -6.442
111.188 -236.884 -4.088 -14.844
-695.557 566.663 2.628 -5.646
-100.618 854.633 14.255 0.625
493.955 -539.329 18.841 9.047
-857.522 -307.732 14.356 19.153
563.529 -348.261 15.664 0.808
812.629 -110.674 23.959 7.618
-861.315 848.245 -23.824 6.247
-388.638 -116.469 16.403 -2.105
-549.806 -238.750 17.250 8.739
-384.117 260.202 -15.636 -22.254
720.873 -871.788 11.793 21.584
-179.521 45.966 15.737 -15.400
697.704 256.038 10.408 12.758
-854.637 374.671 -4.623 -17.899
222.916 -137.896 13.348 20.857
745.635 190.046 -6.248 -20.104
951.297 -559.936 13.635 -10.821
700.265 919.961 -8.075 10.528
-951.827 -851.258 7.112 -3.284
194.708 -86.035 6.317 -2.690
-829.997 -331.015 -14.931 -17.116
-956.344 217.814 -10.015 6.664
-920.082 -866.664 2.521 20.639
323.383 850.932 -24.465 6.867
-709.004 566.785 21.046 24.782
486.746 -481.123 10.310 13.373
-332.380 -303.111 -14.911 21.558
610.854 656.231 -6.131 19.521
-674.784 157.486 -22.594 -15.778
-624.700 -304.363 15.886 -13.620
-171.026 -263.707 -17.981 -21.191
-412.775 -697.849 10.676 -3.044
868.936 268.895 -3.263 8.892
787.773 -718.118 -2.735 -13.615
-21.230 294.172 -17.057 -10.259
-49.597 72.460 -15.738 6.890
-770.054 -533.296 16.112 -9.869
162.341 279.935 1.512 24.783
-983.772 341.234 -21.408 -9.914
643.385 570.707 12.042 12.808
-160.397 -648.844 -3.300 -9.316
-366.962 758.604 2.069 15.295
52.776 400.487 -19.964 -24.921
-527.053 -428.087 6.970 -7.428
38.617 -76.710 7.703 -19.976
-796.775 -631.397 -20.193 -19.514
709.837 -664.056 -4.427 8.831
906.651 -695.419 -3.361 -6.344
-344.263 733.546 9.341 7.219
492.150 -543.604 -2.485 -11.377
856.883 102.015 -11.297 -16.754
673.928 826.904 0.818 -7.186
-249.806 -659.136 -2.162 -1.165
-290.533 105.776 4.322 -14.517
441.719 995.778 19.313 8.709
-699.641 -361.931 -22.634 -1.098
-628.385 468.252 -18.878 21.594
924.648 145.452 -14.783 19.538
-752.533 -43.204 -22.216 23.035
-216.301 144.086 -9.151 13.347
484.950 547.444 -12.817 -20.140
-346.780 660.183 -9.657 -22.627
655.961 -613.752 11.083 23.908
24.317 537.932 -2.190 9.898
6.184 157.285 6.492 -1.729
-697.263 668.387 -7.191 -11.245
-374.818 -176.274 -13.210 10.222
967.812 105.539 -1.431 11.319
-347.017 430.086 16.179 7.655
90.270 -739.100 10.029 -6.344
-352.852 -155.549 -7.436 16.787
-617.617 614.967 1.685 9.714
-227.748 -672.908 -17.015 1.875
995.479 31.764 15.630 -9.483
855.490 -903.209 -24.261 20.583
202.330 -27.682 6.902 21.383
-597.596 -76.757 4.038 12.317
184.143 -437.342 -19.027 20.782
407.109 -58.544 12.569 19.737
-443.577 -429.847 4.451 8.217
-102.755 497.460 -14.908 -2.682
-470.777 -971.145 12.835 -15.382
-874.354 542.928 -19.800 8.199
-484.754 484.079 4.582 -2.059
-592.678 -655.195 -14.742 14.787
-92.537 -350.771 10.569 -17.136
590.686 -74.487 -22.398 -21.322
495.665 282.123 11.895 -15.177
-220.418 879.447 7.141 7.720
908.303 -200.981 17.338 -24.151
-658.053 901.534 9.048 -3.570
385.613 -454.786 19.371 19.823
-109.981 -814.834 9.610 19.937
-165.605 -192.844 -22.199 -14.373
732.669 -783.883 -10.695 5.708
498.239 -952.026 15.531 -18.054
927.421 -93.122 14.666 20.893
705.896 280.146 21.742 -23.804
181.680 231.597 -2.374 -10.818
776.811 -320.122 -15.994 -8.329
-134.956 744.628 -13.392 17.486
-448.216 -423.634 -21.887 -17.889
-207.517 -303.290 12.820 -17.732
-255.316 134.031 -10.786 -8.197
-959.091 -844.829 -12.304 18.670
435.317 -622.499 19.866 -9.575
609.098 -300.316 4.607 9.648
379.561 544.518 -23.682 -18.885
289.146 -482.948 23.601 21.023
93.418 -931.435 -21.865 22.148
10 252
-918.439 -410.962 58.964
-628.954 861.241 39.228
-208.572 -512.619 94.972
917.171 347.303 92.243
700.061 -51.086 75.886
-502.541 938.058 2.664
941.449 -218.782 87.901
860.202 -441.404 67.831
189.249 -608.327 48.677
126.971 -39.693 100.154
628.068 41.868 -10.697 -5.316
412.914 -566.637 13.798 -19.891
-79.256 431.349 -21.962 -18.299
256.203 821.574 5.424 -6.152
-680.967 155.020 -5.320 -18.488
936.238 -474.760 -21.983 -12.629
861.865 309.933 -2.837 -4.615
-563.096 846.815 -5.038 -23.376
-111.317 370.621 -3.692 -17.460
803.984 -595.766 -12.352 -6.882
835.583 -372.549 -0.181 2.295
-550.975 -790.262 21.143 -5.799
364.758 -367.077 0.713 7.525
158.163 149.225 19.896 0.501
-540.842 -317.662 20.886 -2.598
-470.846 -366.059 -0.974 10.446
-995.438 813.359 17.986 20.214
